Date,AAPL,QQQ,SPY,TSLA
2020-04-22,68.176125,209.48201,272.924713,146.421997
2020-04-23,67.911926,209.035187,272.905151,141.126007
2020-04-24,69.872513,212.331757,276.709106,145.029999
2020-04-27,69.921898,214.039642,280.698761,159.75
2020-04-28,68.788506,210.008286,279.40802,153.824005
2020-04-29,71.047867,217.455399,286.722504,160.102005
2020-04-30,72.5467,217.366013,284.052917,156.376007
2020-05-01,71.378746,211.239548,276.533051,140.264008
2020-05-04,72.388672,213.702057,277.295837,152.238007
2020-05-05,73.475151,216.124832,279.857819,153.641998
2020-05-06,74.233208,217.455399,277.960754,156.516006
2020-05-07,75.001144,220.255508,281.31485,156.007996
2020-05-08,76.786293,223.274063,285.969543,163.884003
2020-05-11,77.994568,225.269882,286.028198,162.257996
2020-05-12,77.103203,220.553391,280.32724,161.882004
2020-05-13,76.172264,217.792984,275.369385,158.192001
2020-05-14,76.640213,220.265442,278.664825,160.666
2020-05-15,76.187126,221.695267,279.945831,159.834
2020-05-18,77.98217,225.825928,288.4729,162.725998
2020-05-19,77.531555,225.259964,285.509949,161.602005
2020-05-20,79.039398,229.758011,290.360168,163.112
2020-05-21,78.450134,227.255783,288.35556,165.520004
2020-05-22,78.955231,228.040192,288.903168,163.376007
2020-05-26,78.420418,227.424561,292.462585,163.774002
2020-05-27,78.762093,228.665726,296.814209,164.046005
2020-05-28,78.796761,228.367859,296.266541,161.162003
2020-05-29,78.720009,231.714096,297.586731,167.0
2020-06-01,79.688095,232.409164,298.789459,179.619995
2020-06-02,80.057007,233.968094,301.263519,176.311996
2020-06-03,80.497734,235.020615,305.272797,176.591995
2020-06-04,79.804459,233.372299,304.470917,172.876007
2020-06-05,82.07737,237.999451,312.274323,177.132004
2020-06-08,82.56266,239.846329,316.048981,189.983994
2020-06-09,85.169823,241.584,313.692291,188.134003
2020-06-10,87.361031,244.483398,311.941864,205.009995
2020-06-11,83.166786,232.369431,293.958771,194.567993
2020-06-12,83.884811,234.216339,297.479126,187.056
2020-06-15,84.922226,237.066086,300.256287,198.179993
2020-06-16,87.172859,241.137177,306.035522,196.425995
2020-06-17,87.051537,241.901749,304.764282,198.358002
2020-06-18,87.08622,242.557083,304.881653,200.792007
2020-06-19,86.588547,242.51738,303.139282,200.179993
2020-06-22,88.854027,245.425797,305.083954,198.863998
2020-06-23,90.750595,247.514603,306.488464,200.356003
2020-06-24,89.148659,242.411926,298.670319,192.169998
2020-06-25,90.332161,244.719574,301.872223,197.195999
2020-06-26,87.556641,238.940521,294.702362,191.947998
2020-06-29,89.574524,241.546555,299.033783,201.869995
2020-06-30,90.322243,246.281219,302.864197,215.962006
2020-07-01,90.151413,249.155807,304.985718,223.925995
2020-07-02,90.151413,250.846756,306.665283,241.731995
2020-07-06,92.562973,257.013763,311.399353,274.31601
2020-07-07,92.275764,255.243179,308.187622,277.971985
2020-07-08,94.424889,258.605194,310.544891,273.175995
2020-07-09,94.83094,260.783569,308.776947,278.855988
2020-07-10,94.996826,262.564026,311.929749,308.929993
2020-07-13,94.558586,257.162933,309.22876,299.411987
2020-07-14,96.123383,258.983185,313.236053,303.359985
2020-07-15,96.784454,259.510315,316.113831,309.201996
2020-07-16,95.593529,257.739838,315.072723,300.127991
2020-07-17,95.400414,258.0383,315.986115,300.167999
2020-07-20,97.410858,265.35907,318.539825,328.600006
2020-07-21,96.066437,262.593842,319.217499,313.671997
2020-07-22,96.336304,263.51889,321.034546,318.466003
2020-07-23,91.951424,256.635773,317.204041,302.614014
2020-07-24,91.723648,254.198792,315.161102,283.399994
2020-07-27,93.897514,258.734528,317.459381,307.920013
2020-07-28,92.355003,255.442154,315.445953,295.298004
2020-07-29,94.125298,258.386353,319.325531,299.821991
2020-07-30,95.264229,259.739166,318.186188,297.497986
2020-07-31,105.237305,264.374329,320.700592,286.152008
2020-08-03,107.889046,267.945221,322.930176,297.0
2020-08-04,108.609543,268.939911,324.177521,297.399994
2020-08-05,109.00322,269.606262,326.190948,297.003998
2020-08-06,112.806244,273.177216,328.371399,297.915985
2020-08-07,110.241524,270.024048,328.607147,290.541992
2020-08-10,111.843857,268.870239,329.589325,283.713989
2020-08-11,108.517632,263.777527,326.868683,274.877991
2020-08-12,112.124146,270.411957,331.425964,310.951996
2020-08-13,114.108459,271.028717,330.826813,324.200012
2020-08-14,114.006767,270.710388,330.836639,330.141998
2020-08-17,113.709129,273.853577,331.887604,367.127991
2020-08-18,114.656639,276.489441,332.604614,377.417999
2020-08-19,114.800491,274.629395,331.219696,375.705994
2020-08-20,117.34787,278.439026,332.251007,400.365997
2020-08-21,123.395103,280.368652,333.429626,409.996002
2020-08-24,124.870934,282.119293,336.808319,402.839996
2020-08-25,123.846527,284.337402,337.986908,404.667999
2020-08-26,125.530724,290.404907,341.375397,430.634003
2020-08-27,124.030075,289.499786,342.121857,447.75
2020-08-28,123.82917,290.971924,344.331757,442.679993
2020-08-31,128.028488,293.309387,343.084412,498.320007
2020-09-01,133.128204,298.32254,346.315765,475.049988
2020-09-02,130.369995,301.14743,351.32489,447.369995
2020-09-03,119.932457,285.879181,339.234283,407.0
2020-09-04,120.011818,282.06955,336.464539,418.320007
2020-09-08,111.935638,268.512177,327.271332,330.209991
2020-09-09,116.40036,276.399933,333.7341,366.279999
2020-09-10,112.60038,270.889435,327.93927,371.339996
2020-09-11,111.122047,269.009521,328.106201,372.720001
2020-09-14,114.455719,273.694427,332.427795,419.619995
2020-09-15,114.634308,277.573639,334.10733,449.76001
2020-09-16,111.251038,273.147339,332.781372,441.76001
2020-09-17,109.475075,268.880219,329.854523,423.429993
2020-09-18,106.002502,265.448547,326.056976,442.149994
2020-09-21,109.21711,266.085175,322.428101,449.390015
2020-09-22,110.93354,271.028717,325.711853,424.230011
2020-09-23,106.280319,262.753021,318.158264,380.359985
2020-09-24,107.371696,263.976471,319.006287,387.790009
2020-09-25,111.399857,270.113586,324.163666,407.339996
2020-09-28,114.058861,275.723541,329.54776,421.200012
2020-09-29,113.195679,274.480194,327.753082,419.070007
2020-09-30,114.902191,276.360138,330.238068,429.01001
2020-10-01,115.874519,280.746674,332.358215,448.160004
2020-10-02,112.134064,272.848938,329.202637,415.089996
2020-10-05,115.586792,278.667755,335.040466,425.679993
2020-10-06,112.272972,273.694427,330.277527,413.980011
2020-10-07,114.177917,278.429047,336.02655,425.299988
2020-10-08,114.068779,279.911133,339.004608,425.920013
2020-10-09,116.053108,284.188232,342.031952,434.0
2020-10-12,123.424866,292.961243,347.534424,442.299988
2020-10-13,120.150726,292.951263,345.266357,446.649994
2020-10-14,120.240013,290.504364,343.096924,461.299988
2020-10-15,119.763786,288.55484,342.672913,448.880005
2020-10-16,118.087021,286.973297,342.465851,439.670013
2020-10-19,115.070869,282.288391,337.259186,430.829987
2020-10-20,116.588867,282.895172,338.610138,421.940002
2020-10-21,115.95388,282.676331,337.969177,422.640015
2020-10-22,114.842667,282.666382,339.823059,425.790009
2020-10-23,114.138229,283.223358,340.976807,420.630005
2020-10-26,114.148163,278.976105,334.675568,420.279999
2020-10-27,115.685997,281.154449,333.52182,424.679993
2020-10-28,110.328331,270.193176,322.122375,406.019989
2020-10-29,114.416031,274.917847,325.396301,410.829987
2020-10-30,108.006676,267.945221,322.004059,388.040009
2020-11-02,107.917374,268.542023,325.61322,400.51001
2020-11-03,109.574287,273.187103,331.362244,423.899994
2020-11-04,114.048943,285.381836,338.767914,420.980011
2020-11-05,118.096947,292.822021,345.374847,438.089996
2020-11-06,117.962791,293.040833,345.295959,429.950012
2020-11-09,115.6073,287.052887,349.634827,421.26001
2020-11-10,115.259453,281.9104,349.12207,410.359985
2020-11-11,118.757889,288.216675,351.715546,417.130005
2020-11-12,118.479599,286.863861,348.303589,411.76001
2020-11-13,118.529305,289.380402,353.125671,408.5
2020-11-16,119.56292,291.638336,357.5336,408.089996
2020-11-17,118.658493,290.713257,355.610657,441.609985
2020-11-18,117.306824,288.564758,351.330963,486.640015
2020-11-19,117.913086,290.822723,352.81012,499.269989
2020-11-20,116.621048,288.833344,350.394135,489.609985
2020-11-23,113.152443,288.843323,352.494507,521.849976
2020-11-24,114.464355,292.90155,358.174591,555.380005
2020-11-25,115.319084,294.701935,357.622314,574.0
2020-11-27,115.875641,297.417389,358.618317,585.76001
2020-11-30,118.32058,298.024109,357.03064,567.599976
2020-12-01,121.968094,301.843658,360.935669,584.76001
2020-12-02,122.32589,302.231598,361.694977,568.820007
2020-12-03,122.186745,302.659302,361.596344,593.380005
2020-12-04,121.500969,303.89267,364.712463,599.039978
2020-12-07,122.991783,305.613495,363.963013,641.76001
2020-12-08,123.61792,306.64798,365.028015,649.880005
2020-12-09,121.033852,299.705109,361.75412,604.47998
2020-12-10,122.484901,300.908661,361.635803,627.070007
2020-12-11,121.659996,300.242249,361.211761,609.98999
2020-12-14,121.033852,302.420593,359.594543,639.830017
2020-12-15,127.096481,305.65329,364.456055,633.25
2020-12-16,127.026901,307.33429,365.028015,622.77002
2020-12-17,127.911461,309.343506,367.069244,655.900024
2020-12-18,125.883957,308.408539,365.603577,695.0
2020-12-21,127.444328,307.831573,364.296356,649.859985
2020-12-22,131.071976,308.668579,363.682373,640.340027
2020-12-23,130.157608,307.114136,364.009216,645.97998
2020-12-24,131.161423,308.469299,365.425323,661.77002
2020-12-28,135.852524,311.578339,368.564636,663.690002
2020-12-29,134.04364,311.8573,367.861481,665.98999
2020-12-30,132.900711,311.86731,368.386353,694.780029
2020-12-31,131.877014,312.634552,370.258057,705.669983
2021-01-04,128.617096,308.220184,365.217407,729.77002
2021-01-05,130.207291,310.7612,367.732758,735.109985
2021-01-06,125.824326,306.456451,369.931244,755.97998
2021-01-07,130.117844,313.870209,375.42749,816.039978
2021-01-08,131.240921,317.905914,377.566589,880.02002
2021-01-11,128.189728,313.312195,375.021484,811.190002
2021-01-12,128.010849,312.813934,375.100677,849.440002
2021-01-13,130.088028,314.926483,376.11084,854.409973
2021-01-14,128.120178,313.242432,374.793671,845.0
2021-01-15,126.361023,310.7612,372.060455,826.159973
2021-01-19,127.046783,315.295197,374.981842,844.549988
2021-01-20,131.221039,322.629211,380.171082,850.450012
2021-01-21,136.031387,325.210083,380.51767,844.98999
2021-01-22,138.217926,324.273438,379.170868,846.640015
2021-01-25,142.044312,326.953949,380.666229,880.799988
2021-01-26,142.282867,327.432251,380.072052,883.090027
2021-01-27,141.18959,318.304504,370.782928,864.159973
2021-01-28,136.250031,320.187897,373.971741,835.429993
2021-01-29,131.151489,313.451691,366.484985,793.530029
2021-02-01,133.31813,321.284027,372.585297,839.809998
2021-02-02,134.162918,326.525452,377.85376,872.789978
2021-02-03,133.119339,325.230042,378.150848,854.690002
2021-02-04,136.548218,329.076447,382.448792,849.98999
2021-02-05,136.125183,330.192444,383.954071,852.22998
2021-02-08,136.27449,332.404663,386.72699,863.419983
2021-02-09,135.378647,332.334961,386.469452,849.460022
2021-02-10,134.761551,331.577606,386.301086,804.820007
2021-02-11,134.502731,333.401123,386.924988,811.659973
2021-02-12,134.741623,335.264557,388.836334,816.119995
2021-02-16,132.571747,334.357788,388.499634,796.219971
2021-02-17,130.232651,332.753418,388.588745,798.150024
2021-02-18,129.10791,331.298584,386.934906,787.380005
2021-02-19,129.267151,329.853668,386.251617,781.299988
2021-02-22,125.415123,321.303925,383.28067,714.5
2021-02-23,125.27578,320.34729,383.746094,698.840027
2021-02-24,124.768143,322.987976,387.974731,742.02002
2021-02-25,120.428383,311.727753,378.62619,682.219971
2021-02-26,120.697136,313.033173,376.675262,675.5
2021-03-01,127.196815,322.44986,385.805939,718.429993
2021-03-02,124.539215,317.278168,382.79541,686.440002
2021-03-03,121.493416,308.070709,377.725037,653.200012
2021-03-04,119.572372,303.028534,373.050751,621.440002
2021-03-05,120.856384,307.592377,379.913605,597.950012
2021-03-08,115.81987,298.883209,378.022125,563.0
2021-03-09,120.527916,310.671509,383.419342,673.580017
2021-03-10,119.423073,309.784668,385.805939,668.059998
2021-03-11,121.393875,316.919434,389.717682,699.599976
2021-03-12,120.468201,314.348511,390.242584,693.72998
2021-03-15,123.414452,317.706635,392.569794,707.940002
2021-03-16,124.987114,319.4505,392.074646,676.880005
2021-03-17,124.180885,320.765808,393.411591,701.809998
2021-03-18,119.970512,310.940582,387.687592,653.159973
2021-03-19,119.433022,312.036713,386.970245,654.869995
2021-03-22,122.817245,317.888367,390.06015,670.0
2021-03-23,121.971191,316.501556,386.990082,662.159973
2021-03-24,119.532555,311.163666,385.022827,630.27002
2021-03-25,120.030235,310.624878,387.188812,640.390015
2021-03-26,120.647362,315.284302,393.428345,618.710022
2021-03-29,120.826523,315.194519,393.229645,611.289978
2021-03-30,119.343437,313.608124,392.186371,635.619995
2021-03-31,121.582993,318.407227,393.776062,667.929993
2021-04-01,122.429047,323.8349,398.028473,661.75
2021-04-05,125.31559,330.300201,403.741425,691.049988
2021-04-06,125.624153,330.07077,403.502991,691.619995
2021-04-07,127.306313,330.868927,403.96994,670.969971
2021-04-08,129.754883,334.321075,405.887512,683.799988
2021-04-09,132.382614,336.346497,408.838379,677.02002
2021-04-12,130.630798,335.907532,408.987427,701.97998
2021-04-13,133.805984,339.828613,410.199524,762.320007
2021-04-14,131.41713,335.747894,408.798676,732.22998
2021-04-15,133.875656,340.836304,413.190155,738.849976
2021-04-16,133.537262,341.235413,414.571228,739.780029
2021-04-19,134.214096,338.112518,412.534393,714.630005
2021-04-20,132.492126,335.648102,409.514008,718.98999
2021-04-21,132.88031,338.521576,413.388855,744.119995
2021-04-22,131.32756,334.440857,409.613342,719.690002
2021-04-23,133.696518,338.651276,414.054535,729.400024
2021-04-26,134.09465,340.856262,414.918915,738.200012
2021-04-27,133.766174,339.379639,414.829529,704.73999
2021-04-28,132.95993,338.232208,414.710297,694.400024
2021-04-29,132.860397,339.449463,417.353149,677.0
2021-04-30,130.849777,337.224518,414.610931,709.440002
2021-05-03,131.924744,335.428589,415.505157,684.900024
2021-05-04,127.256531,329.392303,412.941742,673.599976
2021-05-05,127.505386,328.284821,413.070953,670.940002
2021-05-06,129.137772,330.759216,416.369537,663.539978
2021-05-07,129.825745,333.443085,419.399872,672.369995
2021-05-10,126.475639,325.022217,415.246826,629.039978
2021-05-11,125.538422,324.573212,411.540863,617.200012
2021-05-12,122.407684,316.172333,402.797577,589.890015
2021-05-13,124.601189,318.61676,407.636169,571.690002
2021-05-14,127.073868,325.650787,413.895569,589.73999
2021-05-17,125.897354,323.675262,412.842407,576.830017
2021-05-18,124.481544,321.490204,409.285492,577.869995
2021-05-19,124.322021,321.859375,408.212433,563.460022
2021-05-20,126.93428,328.085236,412.603973,586.780029
2021-05-21,125.059837,326.269379,412.266174,580.880005
2021-05-24,126.724899,331.756958,416.468903,606.440002
2021-05-25,126.525497,332.215881,415.544861,604.690002
2021-05-26,126.475639,333.37326,416.369537,619.130005
2021-05-27,124.910271,332.126099,416.588104,630.849976
2021-05-28,124.242256,333.173706,417.333313,625.219971
2021-06-01,123.913223,332.066223,416.965698,623.900024
2021-06-02,124.690918,332.714752,417.621429,605.119995
2021-06-03,123.175415,329.252594,416.071472,572.840027
2021-06-04,125.518478,334.839935,419.876801,599.049988
2021-06-07,125.52845,335.837646,419.469452,605.130005
2021-06-08,126.365967,335.997284,419.558868,603.590027
2021-06-09,126.754822,336.077118,418.932892,598.780029
2021-06-10,125.737831,339.579163,420.880249,610.119995
2021-06-11,126.974167,340.467133,421.575775,609.890015
2021-06-14,130.094925,343.729767,422.519684,617.690002
2021-06-15,129.257416,341.484833,421.74469,599.359985
2021-06-16,129.7659,340.237671,419.389923,604.869995
2021-06-17,131.401062,344.557861,419.250854,616.599976
2021-06-18,130.074997,341.854004,413.595001,623.309998
2021-06-21,131.909561,343.978607,419.515991,620.830017
2021-06-22,133.584595,347.185089,421.75882,623.710022
2021-06-23,133.305435,347.354889,421.250458,656.570007
2021-06-24,133.016281,349.502533,423.742462,679.820007
2021-06-25,132.717178,349.072968,425.24762,671.869995
2021-06-28,134.382248,353.318268,426.104889,688.719971
2021-06-29,135.927673,354.596863,426.334167,680.76001
2021-06-30,136.555817,354.037476,426.693024,679.700012
2021-07-01,136.864899,354.177338,429.05545,677.919983
2021-07-02,139.546967,358.242828,432.33493,678.900024
2021-07-06,141.600876,359.791107,431.547455,659.580017
2021-07-07,144.143356,360.550262,433.072571,644.650024
2021-07-08,142.817276,358.372681,429.543884,652.809998
2021-07-09,144.681763,360.610199,434.129181,656.950012
2021-07-12,144.073563,362.018646,435.684204,685.700012
2021-07-13,145.21019,362.018646,434.198975,668.539978
2021-07-14,148.709824,362.667938,434.846893,653.380005
2021-07-15,148.041809,360.120728,433.361664,650.599976
2021-07-16,145.957977,357.203979,429.962524,644.219971
2021-07-19,142.029602,354.277222,423.612885,646.219971
2021-07-20,145.718674,358.39267,429.683441,660.5
2021-07-21,144.970901,361.159576,433.162292,655.289978
2021-07-22,146.36676,363.546967,434.069366,649.26001
2021-07-23,148.121582,367.792236,438.535095,643.380005
2021-07-26,148.550323,368.081909,439.611633,657.619995
2021-07-27,146.336853,364.026398,437.608063,644.780029
2021-07-28,144.552139,365.424835,437.428619,646.97998
2021-07-29,145.21019,366.074158,439.242798,677.349976
2021-07-30,145.429535,364.16626,437.10965,687.200012
2021-08-02,145.090546,364.196228,436.192566,709.669983
2021-08-03,146.92511,366.403778,439.741211,709.73999
2021-08-04,146.516327,366.933197,437.578156,710.919983
2021-08-05,146.626007,369.26062,440.349274,714.630005
2021-08-06,145.927017,367.642395,441.076935,699.099976
2021-08-09,145.87709,368.321655,440.718079,713.76001
2021-08-10,145.387817,366.433746,441.266327,709.98999
2021-08-11,145.64743,365.804443,442.362823,707.820007
2021-08-12,148.673019,367.122986,443.688568,722.25
2021-08-13,148.882721,368.41156,444.496002,717.169983
2021-08-16,150.899765,368.571381,445.542633,686.169983
2021-08-17,149.97113,365.324982,442.622009,665.710022
2021-08-18,146.146698,361.808868,437.777496,688.98999
2021-08-19,146.486206,363.556915,438.455322,673.469971
2021-08-20,147.974045,367.322754,441.944153,680.26001
2021-08-23,149.491837,372.816681,445.831726,706.299988
2021-08-24,149.401947,373.955383,446.539429,708.48999
2021-08-25,148.143784,374.384918,447.47644,711.200012
2021-08-26,147.324982,372.007568,444.8349,701.159973
2021-08-27,148.383453,375.623566,448.812164,711.919983
2021-08-30,152.896851,379.838898,450.785828,730.909973
2021-08-31,151.608734,379.529236,450.117981,735.719971
2021-09-01,152.287735,380.158508,450.357178,734.090027
2021-09-02,153.426071,379.978729,451.742767,732.390015
2021-09-03,154.075134,381.14743,451.633118,733.570007
2021-09-07,156.461655,381.686829,450.01828,752.919983
2021-09-08,154.883957,380.358307,449.470062,753.869995
2021-09-09,153.845474,379.049744,447.546234,754.859985
2021-09-10,148.752899,376.172943,444.017517,736.27002
2021-09-13,149.332062,375.913208,445.15387,743.0
2021-09-14,147.904129,374.844421,442.751587,744.48999
2021-09-15,148.812805,377.631317,446.449738,755.830017
2021-09-16,148.573151,377.891022,445.742004,756.98999
2021-09-17,145.847137,373.415985,441.399994,759.48999
2021-09-20,142.731689,365.700012,434.040009,730.169983
2021-09-21,143.220963,366.149994,433.630005,739.380005
2021-09-22,145.637451,369.570007,437.859985,751.940002
2021-09-23,146.616028,372.980011,443.179993,753.640015
2021-09-24,146.705887,373.329987,443.910004,774.390015
2021-09-27,145.158142,370.350006,442.640015,791.359985
2021-09-28,141.703186,359.869995,433.720001,777.559998
2021-09-29,142.621857,359.279999,434.450012,781.309998
2021-09-30,141.293793,357.959991,429.140015,775.47998
2021-10-01,142.442108,360.179993,434.23999,775.219971
2021-10-04,138.937225,352.619995,428.640015,781.530029
2021-10-05,140.904358,357.380005,433.100006,780.590027
2021-10-06,141.79306,359.670013,434.899994,782.75
2021-10-07,143.081177,362.970001,438.660004,793.609985
2021-10-08,142.691742,361.160004,437.859985,785.48999
2021-10-11,142.601883,358.390015,434.690002,791.940002
2021-10-12,141.303772,357.140015,433.619995,805.719971
2021-10-13,140.704651,360.0,435.179993,811.080017
2021-10-14,143.550491,366.630005,442.5,818.320007
2021-10-15,144.628922,368.940002,445.869995,843.030029
2021-10-18,146.336426,372.649994,447.190002,870.109985
2021-10-19,148.543198,375.470001,450.640015,864.27002
2021-10-20,149.04248,374.980011,452.410004,865.799988
2021-10-21,149.262146,377.269989,453.589996,894.0
2021-10-22,148.473312,374.100006,453.119995,909.679993
2021-10-25,148.423386,377.929993,455.549988,1024.859985
2021-10-26,149.102402,379.119995,455.959991,1018.429993
2021-10-27,148.633087,380.0,453.940002,1037.859985
2021-10-28,152.347656,384.220001,458.320007,1077.040039
2021-10-29,149.581696,386.109985,459.25,1114.0
2021-11-01,148.74292,387.429993,460.040009,1208.589966
2021-11-02,149.801376,389.049988,461.899994,1172.0
2021-11-03,151.269241,393.179993,464.720001,1213.859985
2021-11-04,150.740005,398.220001,466.910004,1229.910034
2021-11-05,151.279999,398.600006,468.529999,1222.089966
2021-11-08,150.440002,398.059998,468.929993,1162.939941
2021-11-09,150.809998,395.320007,467.380005,1023.5
2021-11-10,147.919998,389.51001,463.619995,1067.949951
2021-11-11,147.869995,390.589996,463.769989,1063.51001
2021-11-12,149.990005,394.700012,467.269989,1033.420044
2021-11-15,150.0,394.609985,467.429993,1013.390015
2021-11-16,151.0,397.420013,469.279999,1054.72998
2021-11-17,153.490005,397.630005,468.140015,1089.01001
2021-11-18,157.869995,401.75,469.730011,1096.380005
2021-11-19,160.550003,403.98999,468.890015,1137.060059
2021-11-22,161.020004,399.299988,467.570007,1156.869995
2021-11-23,161.410004,397.480011,468.190002,1109.030029
2021-11-24,161.940002,398.76001,469.440002,1116.0
2021-11-26,156.809998,391.200012,458.970001,1081.920044
2021-11-29,160.240005,399.690002,464.600006,1136.98999
2021-11-30,165.300003,393.820007,455.559998,1144.76001
2021-12-01,164.770004,387.119995,450.5,1095.0
2021-12-02,163.759995,389.910004,457.399994,1084.599976
2021-12-03,161.839996,383.130005,453.420013,1014.969971
